geoid,geo_level,county_name,state,trnd_afreq,trnd_hlrb,trnd_eal_rate,trnd_risk_rating
30011,county,Carter,Montana,0.3925146540659052,9.10004704658107e-05,3.5719e-05,Very Low
30013,county,Cascade,Montana,0.13210015459557334,8.518477994067032e-05,1.1253e-05,Very Low
30015,county,Chouteau,Montana,0.2510420158423639,6.196003276168926e-05,1.5555e-05,Very Low
30017,county,Custer,Montana,0.26387038933175455,5.793322626284078e-05,1.5287e-05,Very Low
30019,county,Daniels,Montana,0.11287197715407978,0.0001878322182446582,2.1201e-05,Very Low
30021,county,Dawson,Montana,0.2349054128004433,0.0001815727048262369,4.2652e-05,Very Low
30023,county,Deer Lodge,Montana,0.01757996291013935,0.00020709538132696636,3.641e-06,Very Low
30025,county,Fallon,Montana,0.18084566584892658,0.0002062187247039762,3.7294e-05,Very Low
30027,county,Fergus,Montana,0.3843099466211691,6.007106572322057e-05,2.3086e-05,Very Low
30029,county,Flathead,Montana,0.07249883421902922,1.4395645255972727e-06,1.04e-07,Very Low
30031,county,Gallatin,Montana,0.057339423881400196,5.5421071709787715e-05,3.178e-06,Very Low
30033,county,Garfield,Montana,0.34334854398901393,3.9524491556477566e-05,1.3571e-05,Very Low
30035,county,Glacier,Montana,0.039852056311297596,2.9649308474696796e-05,1.182e-06,Very Low
30037,county,Golden Valley,Montana,0.09616613930901877,0.00017827166121930454,1.7144e-05,Very Low
30039,county,Granite,Montana,0.029013414939730187,7.011847213950851e-05,2.034e-06,Very Low
30041,county,Hill,Montana,0.091080127959448,6.672171267030423e-05,6.077e-06,Very Low
30043,county,Jefferson,Montana,0.04599256014903631,7.929665551342773e-05,3.647e-06,Very Low
30045,county,Judith Basin,Montana,0.16040280303134952,0.00013007677471645876,2.0865e-05,Very Low
30047,county,Lake,Montana,0.025982442809901925,4.680481424448205e-06,1.22e-07,Very Low
30049,county,Lewis and Clark,Montana,0.07991176260882431,3.2093539734337104e-05,2.565e-06,Very Low
30051,county,Liberty,Montana,0.046803854042965894,0.0001236264194483445,5.786e-06,Very Low
30053,county,Lincoln,Montana,0.03617747727616459,2.714920838142155e-05,9.82e-07,Very Low
30055,county,McCone,Montana,0.277550602196627,0.00012286983274774547,3.4103e-05,Very Low
30057,county,Madison,Montana,0.09134198776875266,2.6924471926581298e-05,2.459e-06,Very Low
30059,county,Meagher,Montana,0.14058906295223045,7.783193844961226e-05,1.0942e-05,Very Low
30061,county,Mineral,Montana,0.016777215672029236,9.756668615578726e-06,1.64e-07,Very Low
30063,county,Missoula,Montana,0.04072334327294305,2.4799357720010664e-05,1.01e-06,Very Low
30065,county,Musselshell,Montana,0.1466304251993498,0.00010171321729239558,1.4914e-05,Very Low
30067,county,Park,Montana,0.049512814519154125,7.752002523656551e-05,3.838e-06,Very Low
30069,county,Petroleum,Montana,0.11435657825045138,0.00010475174679484016,1.1979e-05,Very Low
30071,county,Phillips,Montana,0.29885703079694115,3.3234476234804515e-05,9.932e-06,Very Low
30073,county,Pondera,Montana,0.041874300484891915,6.466361306314352e-05,2.708e-06,Very Low
30075,county,Powder River,Montana,0.26834321953498125,8.243251079262303e-05,2.212e-05,Very Low
30077,county,Powell,Montana,0.04667851032637264,1.2986426189601462e-05,6.06e-07,Very Low
30079,county,Prairie,Montana,0.15138536478791945,0.0002084934106683867,3.1563e-05,Very Low
30081,county,Ravalli,Montana,0.03412340676704559,5.607186241051492e-05,1.913e-06,Very Low
30083,county,Richland,Montana,0.23318312801281146,0.0002677727389547013,6.244e-05,Relatively Low
30085,county,Roosevelt,Montana,0.2535171265219248,0.00018119811593505543,4.5937e-05,Relatively Low
30087,county,Rosebud,Montana,0.2855254673955985,3.546823396419702e-05,1.0127e-05,Very Low
30089,county,Sanders,Montana,0.03957928078283094,2.4451994529472465e-05,9.68e-07,Very Low
30091,county,Sheridan,Montana,0.14407523175765513,0.00021413704603160142,3.0852e-05,Very Low
30093,county,Silver Bow,Montana,0.019932378529920972,0.0001903537901394661,3.794e-06,Very Low
30095,county,Stillwater,Montana,0.0715307390768178,0.00015718837145735885,1.1244e-05,Very Low
30097,county,Sweet Grass,Montana,0.06315484273435691,9.811543513005869e-05,6.196e-06,Very Low
30099,county,Teton,Montana,0.06489486214327907,7.271318051899699e-05,4.719e-06,Very Low
30101,county,Toole,Montana,0.04494304096955934,7.420174162713197e-05,3.335e-06,Very Low
30103,county,Treasure,Montana,0.054455567062524045,0.00015913743033467312,8.666e-06,Very Low
30105,county,Valley,Montana,0.43045014194283354,4.808937681929145e-05,2.07e-05,Very Low
30107,county,Wheatland,Montana,0.10870151256075623,0.00015614780726255848,1.6974e-05,Very Low
30109,county,Wibaux,Montana,0.10822752428532317,0.0005344960774230769,5.7847e-05,Very Low
30111,county,Yellowstone,Montana,0.14722544917084995,7.845869439607464e-05,1.1551e-05,Relatively Low
31001,county,Adams,Nebraska,0.5712756464380475,0.0005370287612751159,0.000306791,Relatively Moderate
31003,county,Antelope,Nebraska,0.5357062585822444,0.0004717908974662533,0.000252741,Relatively Low
31005,county,Arthur,Nebraska,0.32525329964149935,0.00025290096119951876,8.2257e-05,Very Low
31007,county,Banner,Nebraska,0.517001252769033,0.00019177977353137182,9.915e-05,Very Low
31009,county,Blaine,Nebraska,0.30937180091853417,0.00041631214860371105,0.000128795,Very Low
31011,county,Boone,Nebraska,0.5289262169995091,0.0005499228900806427,0.000290869,Relatively Low
31013,county,Box Butte,Nebraska,0.5080298511383035,0.00017773431589009238,9.0294e-05,Relatively Low
31015,county,Boyd,Nebraska,0.2559129544535494,0.0005431270593937345,0.000138993,Very Low
31017,county,Brown,Nebraska,0.4536382204536319,0.00024301450048404332,0.000110241,Very Low
31019,county,Buffalo,Nebraska,0.8520477622202682,0.0003340625377857982,0.000284637,Relatively Moderate
31021,county,Burt,Nebraska,0.3890685970877236,0.0006906403382285714,0.000268706,Relatively Low
31023,county,Butler,Nebraska,0.5242162927282492,0.0006029648232229711,0.000316084,Relatively Low
31025,county,Cass,Nebraska,0.47669469760442096,0.0004932601590681593,0.000235135,Relatively Low
31027,county,Cedar,Nebraska,0.573724744312216,0.0004380018966954053,0.000251293,Relatively Low
31029,county,Chase,Nebraska,0.6907994914463734,0.0002874733640939635,0.000198586,Very Low
31031,county,Cherry,Nebraska,1.8557623685864066,4.393025931618444e-05,8.1524e-05,Relatively Low
31033,county,Cheyenne,Nebraska,0.8981066389881447,0.0001899524645487758,0.000170598,Relatively Low
31035,county,Clay,Nebraska,0.5879135164756312,0.0006249867671512894,0.000367438,Relatively Low
31037,county,Colfax,Nebraska,0.3350363589101022,0.000938723323904167,0.000314506,Relatively Low
31039,county,Cuming,Nebraska,0.4349125207777748,0.000837819979672827,0.000364378,Relatively Moderate
31041,county,Custer,Nebraska,1.5478844223174695,0.00013626963561189396,0.00021093,Relatively Low
31043,county,Dakota,Nebraska,0.21407538800822123,0.001274748396555431,0.000272892,Relatively Moderate
31045,county,Dawes,Nebraska,0.5193938330943942,0.0001139621736485836,5.9191e-05,Very Low
31047,county,Dawson,Nebraska,0.7108390037278628,0.0002988876880944119,0.000212461,Relatively Moderate
31049,county,Deuel,Nebraska,0.28865039420625266,0.0005310533738730246,0.000153289,Very Low
31051,county,Dixon,Nebraska,0.3854920703102928,0.0005539744393901433,0.000213553,Relatively Low
31053,county,Dodge,Nebraska,0.43540886953447067,0.0006490180921084182,0.000282588,Relatively Moderate
31055,county,Douglas,Nebraska,0.2880025125990353,0.0009981878473966442,0.000287481,Very High
31057,county,Dundy,Nebraska,0.7713154603729107,0.0002728285927519373,0.000210437,Very Low
31059,county,Fillmore,Nebraska,0.5845041495283878,0.0006482645961606703,0.000378913,Relatively Low
31061,county,Franklin,Nebraska,0.5308283437016784,0.0005275561218066947,0.000280042,Relatively Low
31063,county,Frontier,Nebraska,0.6581359544118296,0.0002997437170033092,0.000197272,Relatively Low
31065,county,Furnas,Nebraska,0.5506447866603968,0.0003362012180687118,0.000185127,Relatively Low
31067,county,Gage,Nebraska,0.8021415997748804,0.0004049173026050648,0.000324801,Relatively Moderate
31069,county,Garden,Nebraska,0.963325096354978,0.00011275756892492307,0.000108622,Very Low
31071,county,Garfield,Nebraska,0.328711492827372,0.0005900508356596339,0.000193956,Very Low
31073,county,Gosper,Nebraska,0.3429585827144349,0.0006177979533911488,0.000211879,Very Low
31075,county,Grant,Nebraska,0.300116586131902,0.00015797987002015795,4.7412e-05,Very Low
31077,county,Greeley,Nebraska,0.42774453064009077,0.0006222619520256759,0.000266169,Very Low
31079,county,Hall,Nebraska,0.5167874267155093,0.0005755039034415115,0.000297413,Relatively Moderate
31081,county,Hamilton,Nebraska,0.5110398943152606,0.0006553493503958363,0.00033491,Relatively Low
31083,county,Harlan,Nebraska,0.47665603226294423,0.0005375717379009015,0.000256237,Relatively Low
31085,county,Hayes,Nebraska,0.4969197675677636,0.0003952234706262904,0.000196394,Very Low
31087,county,Hitchcock,Nebraska,0.5354264795665226,0.00038396515490698947,0.000205585,Very Low
31089,county,Holt,Nebraska,1.1913966433420173,0.0001421674856283703,0.000169378,Relatively Low
31091,county,Hooker,Nebraska,0.24708548639954092,0.00030276468940472034,7.4809e-05,Very Low
31093,county,Howard,Nebraska,0.47704530282354585,0.0005907758559961946,0.000281827,Relatively Low
31095,county,Jefferson,Nebraska,0.5528614942462299,0.0005196458595523185,0.000287292,Relatively Low
31097,county,Johnson,Nebraska,0.32540346330767966,0.0007830171585646566,0.000254796,Relatively Low
31099,county,Kearney,Nebraska,0.47623367293143826,0.0005214505148362362,0.000248332,Relatively Low
31101,county,Keith,Nebraska,0.6336279319311573,0.00020582916910288234,0.000130419,Relatively Low
31103,county,Keya Paha,Nebraska,0.27997683319048594,0.00038106037854254113,0.000106688,Very Low
31105,county,Kimball,Nebraska,0.8066869771021861,0.00022220374706513255,0.000179249,Very Low
31107,county,Knox,Nebraska,0.7434415422987887,0.00032986409150250064,0.000245235,Relatively Low
31109,county,Lancaster,Nebraska,0.776088020990438,0.0003720351209834621,0.000288732,Relatively High
31111,county,Lincoln,Nebraska,1.4675862427225062,8.177312783831101e-05,0.000120009,Relatively Low
31113,county,Logan,Nebraska,0.264924353056874,0.00042867627075802273,0.000113567,Very Low
31115,county,Loup,Nebraska,0.28744135183829755,0.0006540629525413249,0.000188005,Very Low
31117,county,McPherson,Nebraska,0.36928789804001083,0.00025717752794809435,9.4973e-05,Very Low
31119,county,Madison,Nebraska,0.4235168114367787,0.0006679072536233199,0.00028287,Relatively Moderate
31121,county,Merrick,Nebraska,0.4357606025742432,0.0007396497017562072,0.00032231,Relatively Low
31123,county,Morrill,Nebraska,0.862914303844305,0.00013244570489754197,0.000114289,Very Low
31125,county,Nance,Nebraska,0.3854887336436637,0.0008566315206536204,0.000330222,Relatively Low
31127,county,Nemaha,Nebraska,0.35163159349670864,0.0007541158615045898,0.000265171,Relatively Low
31129,county,Nuckolls,Nebraska,0.5807201452160788,0.0005450208624156585,0.000316505,Relatively Low
31131,county,Otoe,Nebraska,0.5276113983831017,0.00048763926414095753,0.000257284,Relatively Low
31133,county,Pawnee,Nebraska,0.369021085990699,0.000689926089525554,0.000254597,Relatively Low
31135,county,Perkins,Nebraska,0.6055149900615481,0.000274205428553581,0.000166035,Very Low
31137,county,Phelps,Nebraska,0.4416228645537288,0.0004456776197732523,0.000196821,Relatively Low
31139,county,Pierce,Nebraska,0.40115064418668367,0.0006824378628250221,0.00027376,Relatively Low
31141,county,Platte,Nebraska,0.5511833669005507,0.0008103334342214843,0.000446642,Relatively High
31143,county,Polk,Nebraska,0.3959138482781141,0.0009072864458922016,0.000359207,Relatively Low
31145,county,Red Willow,Nebraska,0.5141819351781466,0.00031841484474665684,0.000163723,Relatively Low
31147,county,Richardson,Nebraska,0.43867628611855924,0.0005715881113923927,0.000250742,Relatively Low
31149,county,Rock,Nebraska,0.4199540364905389,0.0003088928115621216,0.000129721,Very Low
31151,county,Saline,Nebraska,0.5682897616330583,0.0005203651205672273,0.000295718,Relatively Moderate
31153,county,Sarpy,Nebraska,0.2098693459526,0.0014837307851760801,0.00031139,Relatively High
31155,county,Saunders,Nebraska,0.6572158053783741,0.00042322186651519856,0.000278148,Relatively Low
31157,county,Scotts Bluff,Nebraska,0.4361167833721202,0.00017764990765411804,7.7476e-05,Relatively Low
31159,county,Seward,Nebraska,0.5504705350556591,0.0005386429885159706,0.000296507,Relatively Low
31161,county,Sheridan,Nebraska,0.9040362110754858,7.254987434922415e-05,6.5588e-05,Very Low
31163,county,Sherman,Nebraska,0.4362450127224262,0.0005676006235260109,0.000247613,Very Low
31165,county,Sioux,Nebraska,0.8618981326303248,7.757139712020573e-05,6.6859e-05,Very Low
31167,county,Stanton,Nebraska,0.3218857961710053,0.000843845416155442,0.000271622,Relatively Low
31169,county,Thayer,Nebraska,0.5613809349855569,0.0006294228632530642,0.000353346,Relatively Low
31171,county,Thomas,Nebraska,0.26958214373684497,0.00032704847950408615,8.8166e-05,Very Low
31173,county,Thurston,Nebraska,0.30204124867376814,0.0008521672490707127,0.00025739,Relatively Low
31175,county,Valley,Nebraska,0.3858074862396895,0.0006225832952357364,0.000240197,Relatively Low
31177,county,Washington,Nebraska,0.32068675756482456,0.0008875001576146819,0.00028461,Relatively Moderate
31179,county,Wayne,Nebraska,0.31967230950006015,0.000897959801082255,0.000287053,Relatively Low
31181,county,Webster,Nebraska,0.58974673481458,0.0005104640716744548,0.000301045,Relatively Low
31183,county,Wheeler,Nebraska,0.3730194729518087,0.0006413416277741411,0.000239233,Very Low
31185,county,York,Nebraska,0.5629986793265715,0.0008429843189352317,0.000474599,Relatively Moderate
32001,county,Churchill,Nevada,0.09224942019918685,2.541381922534098e-06,2.34e-07,Very Low
32003,county,Clark,Nevada,0.16757361025664352,4.823721070514641e-07,8.1e-08,Very Low
32005,county,Douglas,Nevada,0.026147540714415787,9.624686289715312e-06,2.52e-07,Very Low
32007,county,Elko,Nevada,0.473284154600994,2.1364526048706027e-07,1.01e-07,Very Low
32009,county,Esmeralda,Nevada,0.015843211527947005,5.884111035029442e-06,9.3e-08,Very Low
32011,county,Eureka,Nevada,0.08311126720779263,5.351017365105796e-07,4.4e-08,Very Low
32013,county,Humboldt,Nevada,0.1306928489532234,6.674103913849634e-06,8.72e-07,Very Low
32015,county,Lander,Nevada,0.07876208810395197,1.0018361888221986e-05,7.89e-07,Very Low
32017,county,Lincoln,Nevada,0.13399589307900117,3.4340827213512966e-07,4.6e-08,Very Low
32019,county,Lyon,Nevada,0.0650919323196872,3.848541362394724e-06,2.51e-07,Very Low
32021,county,Mineral,Nevada,0.038420129199898054,1.379505702801738e-05,5.3e-07,Very Low
32023,county,Nye,Nevada,0.1437878946417157,3.112142380269009e-07,4.5e-08,Very Low
32027,county,Pershing,Nevada,0.08907188616384108,4.914472869344538e-06,4.38e-07,Very Low
32029,county,Storey,Nevada,0.010246711478713293,0.0001371699299808418,1.406e-06,Very Low
32031,county,Washoe,Nevada,0.10665668126833588,1.323122257383503e-05,1.411e-06,Very Low
32033,county,White Pine,Nevada,0.09421687196447082,2.17362313454899e-07,2e-08,Very Low
32510,county,Carson City,Nevada,0.0061916319386521,4.116548515690177e-05,2.55e-07,Very Low
33001,county,Belknap,New Hampshire,0.053758908781573994,0.00036188590669136765,1.9455e-05,Relatively Low
33003,county,Carroll,New Hampshire,0.10556535418600521,3.394117587799091e-05,3.583e-06,Very Low
33005,county,Cheshire,New Hampshire,0.1442433796097833,0.00023670134272298052,3.4143e-05,Relatively Low
33007,county,Coos,New Hampshire,0.12434894217665872,2.263034840878089e-05,2.814e-06,Very Low
33009,county,Grafton,New Hampshire,0.17610500032355245,1.8921544732809974e-05,3.332e-06,Very Low
33011,county,Hillsborough,New Hampshire,0.16132775860809354,0.00020405086707485617,3.2919e-05,Relatively Moderate
33013,county,Merrimack,New Hampshire,0.1291560446090567,0.00019469106786298803,2.5146e-05,Relatively Low
33015,county,Rockingham,New Hampshire,0.12168032984210735,5.807959176057426e-05,7.067e-06,Relatively Moderate
33017,county,Strafford,New Hampshire,0.041227737278190284,0.00045617932203112456,1.8807e-05,Relatively Low
33019,county,Sullivan,New Hampshire,0.07143281837087075,0.00026161388055253844,1.8688e-05,Very Low
34001,county,Atlantic,New Jersey,0.19999350784720915,4.1115397241451656e-05,8.223e-06,Relatively Low
34003,county,Bergen,New Jersey,0.07872600366982013,0.00027454168254992744,2.1614e-05,Relatively High
34005,county,Burlington,New Jersey,0.30171169948907345,7.155176127422461e-05,2.1588e-05,Relatively Moderate
34007,county,Camden,New Jersey,0.09333486844900464,0.00023535092671956125,2.1966e-05,Relatively Moderate
34009,county,Cape May,New Jersey,0.16895652017693102,7.891187764543748e-05,1.3333e-05,Relatively Low
34011,county,Cumberland,New Jersey,0.2513268188188826,7.963132603896315e-05,2.0013e-05,Relatively Low
34013,county,Essex,New Jersey,0.04725815557790578,0.000546580858568711,2.583e-05,Relatively High
34015,county,Gloucester,New Jersey,0.15065873818608752,0.00016102394560733914,2.426e-05,Relatively Moderate
34017,county,Hudson,New Jersey,0.019620032538072606,0.001070933248684358,2.1012e-05,Relatively High
34019,county,Hunterdon,New Jersey,0.19394273482906282,0.00016708428861513859,3.2405e-05,Relatively Low
34021,county,Mercer,New Jersey,0.08829018909737901,0.00022712220955628285,2.0053e-05,Relatively Moderate
34023,county,Middlesex,New Jersey,0.12305145965503057,0.00022206112329653099,2.7325e-05,Relatively High
34025,county,Monmouth,New Jersey,0.20741718708596749,3.766152316536147e-05,7.812e-06,Relatively Low
34027,county,Morris,New Jersey,0.18021039258893023,0.00014649932246048222,2.6401e-05,Relatively Moderate
34029,county,Ocean,New Jersey,0.24342314920511438,2.9686808482245984e-05,7.226e-06,Relatively Low
34031,county,Passaic,New Jersey,0.06674500156123186,0.00037910698520482667,2.5303e-05,Relatively Moderate
34033,county,Salem,New Jersey,0.1793145150627583,0.0001400519902031936,2.5113e-05,Relatively Low
34035,county,Somerset,New Jersey,0.11542605629497454,0.0002350258069097852,2.7128e-05,Relatively Moderate
34037,county,Sussex,New Jersey,0.18750047987043517,0.00013223656518551122,2.4794e-05,Relatively Low
34039,county,Union,New Jersey,0.03863219884482919,0.00047355980878409116,1.8295e-05,Relatively Moderate
34041,county,Warren,New Jersey,0.15269345672060236,0.00020152934009371625,3.0772e-05,Relatively Low
35001,county,Bernalillo,New Mexico,0.0826434843319677,6.857765204605999e-05,5.667e-06,Relatively Low
35003,county,Catron,New Mexico,0.06033412275217047,2.61350981390441e-06,1.58e-07,Very Low
35005,county,Chaves,New Mexico,1.0491507323218014,1.0522086363446102e-05,1.1039e-05,Very Low
35006,county,Cibola,New Mexico,0.10935016427977427,1.2627498855613798e-05,1.381e-06,Very Low
35007,county,Colfax,New Mexico,0.4043405925869521,2.6449766025479265e-05,1.0695e-05,Very Low
35009,county,Curry,New Mexico,0.4937245016098019,0.00018903807413491396,9.3333e-05,Relatively Low
35011,county,De Baca,New Mexico,0.3188944191630567,5.534018813330728e-05,1.7648e-05,Very Low
35013,county,Doña Ana,New Mexico,0.13193701373756028,7.543922323793207e-06,9.95e-07,Very Low
35015,county,Eddy,New Mexico,0.7446221221874265,3.238533703442368e-05,2.4115e-05,Relatively Low
35017,county,Grant,New Mexico,0.04543254666362476,1.7376543418673867e-05,7.89e-07,Very Low
35019,county,Guadalupe,New Mexico,0.2680656497987496,3.4376369842351274e-05,9.215e-06,Very Low
35021,county,Harding,New Mexico,0.3247410239003812,7.804500326333984e-05,2.5344e-05,Very Low
35023,county,Hidalgo,New Mexico,0.03596796602973752,2.249531882208461e-05,8.09e-07,Very Low
35025,county,Lea,New Mexico,1.2648992076697505,4.018440811151909e-05,5.0829e-05,Relatively Low
35027,county,Lincoln,New Mexico,0.4455542866980603,1.4605245597721659e-05,6.507e-06,Very Low
35028,county,Los Alamos,New Mexico,0.006446738670276833,0.0005766996539238907,3.718e-06,Very Low
35029,county,Luna,New Mexico,0.05996966768902947,1.5271808503351027e-05,9.16e-07,Very Low
35031,county,McKinley,New Mexico,0.09427153698325841,1.665455411055632e-06,1.57e-07,Very Low
35033,county,Mora,New Mexico,0.15483235823311275,6.13124918852004e-05,9.493e-06,Very Low
35035,county,Otero,New Mexico,0.4381993799968543,8.512126168162836e-06,3.73e-06,Very Low
35037,county,Quay,New Mexico,0.6732009376526538,4.2922644908078864e-05,2.8896e-05,Very Low
35039,county,Rio Arriba,New Mexico,0.22896067153623456,1.7885069598606178e-05,4.095e-06,Very Low
35041,county,Roosevelt,New Mexico,0.7961818479281773,0.00014340709894038268,0.000114178,Relatively Low
35043,county,Sandoval,New Mexico,0.19093765334886298,2.881668854347294e-05,5.502e-06,Very Low
35045,county,San Juan,New Mexico,0.13934663923717294,2.1039882191966776e-05,2.932e-06,Very Low
35047,county,San Miguel,New Mexico,0.4430271739129149,2.4549052608687306e-05,1.0876e-05,Very Low
35049,county,Santa Fe,New Mexico,0.1509526852024463,3.48600553294364e-05,5.262e-06,Very Low
35051,county,Sierra,New Mexico,0.09391184266593924,8.5573874536526e-06,8.04e-07,Very Low
35053,county,Socorro,New Mexico,0.23758340042700443,7.014398577063766e-06,1.667e-06,Very Low
35055,county,Taos,New Mexico,0.15567819099130353,5.569573651032135e-05,8.671e-06,Very Low
35057,county,Torrance,New Mexico,0.29405688114857625,3.127224829771756e-05,9.196e-06,Very Low
35059,county,Union,New Mexico,0.8070567869987565,5.647540777863003e-05,4.5579e-05,Very Low
35061,county,Valencia,New Mexico,0.07115153089288642,8.60516882221971e-05,6.123e-06,Very Low
36001,county,Albany,New York,0.1238084397935024,0.0002058633292781086,2.5488e-05,Relatively Moderate
36003,county,Allegany,New York,0.1849200484188364,0.00012603147742744355,2.3306e-05,Relatively Low
36005,county,Bronx,New York,0.018004747771373286,0.0005036424723098875,9.068e-06,Relatively Moderate
36007,county,Broome,New York,0.2023475624144814,0.00010620907495981948,2.1491e-05,Relatively Moderate
36009,county,Cattaraugus,New York,0.25172170199685306,0.00010701087446778549,2.6937e-05,Relatively Moderate
36011,county,Cayuga,New York,0.13728937724744059,0.00010367752231890584,1.4234e-05,Relatively Low
36013,county,Chautauqua,New York,0.2847857617215171,7.494290273180011e-05,2.1343e-05,Relatively Moderate
36015,county,Chemung,New York,0.10136632548727625,0.0001526470090443205,1.5473e-05,Relatively Low
36017,county,Chenango,New York,0.2277108962439894,0.00011396375253391187,2.5951e-05,Relatively Low
36019,county,Clinton,New York,0.03614143448098289,0.00015234491405149156,5.506e-06,Relatively Low
36021,county,Columbia,New York,0.1874134592308957,0.00019475675010868264,3.65e-05,Relatively Moderate
36023,county,Cortland,New York,0.11934620846904896,0.0001584758748848932,1.8913e-05,Relatively Low
36025,county,Delaware,New York,0.39211039270501785,6.463785722931875e-05,2.5345e-05,Relatively Low
36027,county,Dutchess,New York,0.2530268266327084,0.00010606663152028204,2.6838e-05,Relatively Low
36029,county,Erie,New York,0.14862567774204744,0.00010070740076291124,1.4968e-05,Relatively High
36031,county,Essex,New York,0.11141563525028103,7.110400832150322e-05,7.922e-06,Very Low
36033,county,Franklin,New York,0.05284773451744659,8.785359481982136e-05,4.643e-06,Very Low
36035,county,Fulton,New York,0.11117311302632268,0.00021557077092249305,2.3966e-05,Relatively Low
36037,county,Genesee,New York,0.049898488382763714,0.0001875095913342421,9.356e-06,Relatively Low
36039,county,Greene,New York,0.1759492409890874,0.00013847642587169352,2.4365e-05,Relatively Low
36041,county,Hamilton,New York,0.20832142748950902,5.304781841695574e-05,1.1051e-05,Very Low
36043,county,Herkimer,New York,0.2278955728481912,6.723587697354184e-05,1.5323e-05,Relatively Low
36045,county,Jefferson,New York,0.12993176076855517,4.187116365792412e-05,5.44e-06,Relatively Low
36047,county,Kings,New York,0.03039550078623287,0.0002983321630141428,9.068e-06,Relatively High
36049,county,Lewis,New York,0.13357144232531684,7.024620728789015e-05,9.383e-06,Very Low
36051,county,Livingston,New York,0.08471635829115567,0.00017832348516156585,1.5107e-05,Relatively Low
36053,county,Madison,New York,0.14382556946701297,0.00012407340785529963,1.7845e-05,Relatively Low
36055,county,Monroe,New York,0.10700905913063899,6.490481314219735e-05,6.945e-06,Relatively Moderate
36057,county,Montgomery,New York,0.08810080517923996,0.00018419270501710423,1.6228e-05,Relatively Low
36059,county,Nassau,New York,0.12691518176011288,6.25692783094955e-05,7.941e-06,Relatively Moderate
36061,county,New York,New York,0.01062620648172713,0.0008533576370273853,9.068e-06,Relatively Moderate
36063,county,Niagara,New York,0.07041842660681161,0.00011595185530943468,8.165e-06,Relatively Low
36065,county,Oneida,New York,0.228942306838446,3.722832579158084e-05,8.523e-06,Relatively Moderate
36067,county,Onondaga,New York,0.15355058491951376,0.00011036883656566724,1.6947e-05,Relatively Moderate
36069,county,Ontario,New York,0.08516854891700947,0.0001414446160402997,1.2047e-05,Relatively Low
36071,county,Orange,New York,0.26351886679402853,5.4305896363965856e-05,1.4311e-05,Relatively Moderate
36073,county,Orleans,New York,0.05365332170282513,0.00015535685368324738,8.335e-06,Very Low
36075,county,Oswego,New York,0.16160552573193077,6.47458795308512e-05,1.0463e-05,Relatively Low
36077,county,Otsego,New York,0.24007078471293572,6.899213481030884e-05,1.6563e-05,Relatively Low
36079,county,Putnam,New York,0.0784768579720361,0.0003711248076213365,2.9125e-05,Relatively Low
36081,county,Queens,New York,0.056956099111990025,0.00014940764197918124,8.51e-06,Relatively High
36083,county,Rensselaer,New York,0.15312836023052082,0.00016982586163169863,2.6005e-05,Relatively Moderate
36085,county,Richmond,New York,0.032312603859805174,0.0006535201860684907,2.1117e-05,Relatively Moderate
36087,county,Rockland,New York,0.06353603320132703,0.0003456668409675997,2.1962e-05,Relatively Moderate
36089,county,St. Lawrence,New York,0.09654137199338778,3.3878816149690876e-05,3.271e-06,Very Low
36091,county,Saratoga,New York,0.1446350909046741,0.0001456560134888963,2.1067e-05,Relatively Moderate
36093,county,Schenectady,New York,0.042258943635934715,0.000523597655670691,2.2127e-05,Relatively Moderate
36095,county,Schoharie,New York,0.15380641060764974,0.00015517943113516148,2.3868e-05,Relatively Low
36097,county,Schuyler,New York,0.063691124340887,0.00027961068444729096,1.7809e-05,Very Low
36099,county,Seneca,New York,0.061195327550423444,0.00023138879027851406,1.416e-05,Relatively Low
36101,county,Steuben,New York,0.2490446280079177,6.669308418172577e-05,1.661e-05,Relatively Low
36103,county,Suffolk,New York,0.4741913525427376,1.4195931153657752e-05,6.732e-06,Relatively Moderate
36105,county,Sullivan,New York,0.2923180392933009,0.00010402886513929796,3.041e-05,Relatively Moderate
36107,county,Tioga,New York,0.14219628201788712,0.00019094721540121728,2.7152e-05,Relatively Low
36109,county,Tompkins,New York,0.11849191886340968,0.00018181536061265567,2.1544e-05,Relatively Low
36111,county,Ulster,New York,0.33559112039927635,0.0001007160554842533,3.3799e-05,Relatively Moderate
36113,county,Warren,New York,0.10910626390925462,0.00015390941070767656,1.6792e-05,Relatively Low
36115,county,Washington,New York,0.12051191463457016,0.00018099100614958497,2.1812e-05,Relatively Low
36117,county,Wayne,New York,0.13805184061681974,7.804807199323766e-05,1.0775e-05,Relatively Low
36119,county,Westchester,New York,0.15858314114180827,5.796297408774021e-05,9.192e-06,Relatively Moderate
36121,county,Wyoming,New York,0.0794504925566522,0.0001875632031196938,1.4902e-05,Relatively Low
36123,county,Yates,New York,0.06289446181836186,0.00021084705545700814,1.3261e-05,Relatively Low
37001,county,Alamance,North Carolina,0.16275637932424664,0.00035749724294330374,5.8185e-05,Relatively Moderate
37003,county,Alexander,North Carolina,0.09688246654999437,0.0007541854826638098,7.3067e-05,Relatively Low
37005,county,Alleghany,North Carolina,0.058161157345846655,0.0008361874295829756,4.8634e-05,Relatively Low
37007,county,Anson,North Carolina,0.2641422716328418,0.00047240734218325416,0.000124783,Relatively Moderate
